# CanSat raw downlink capture - 18-field format, NOMINAL flight
$CSAT,22,67.2,24.6,1005.2,13.082660,80.270700,67.2,1,0.020,-0.010,1.600,0.00,0.50,0.00,3.90,1,0,0*09
$CSAT,23,72.8,24.5,1004.5,13.082680,80.270720,72.8,1,0.020,-0.010,1.600,0.33,1.00,0.75,3.90,1,0,0*07
$CSAT,24,78.4,24.5,1003.9,13.082700,80.270740,78.4,1,0.020,-0.010,1.600,0.67,-1.50,-1.50,3.90,1,0,0*06
$CSAT,25,84.0,24.5,1003.2,13.082720,80.270660,84.0,1,0.020,-0.010,1.600,1.00,-1.00,-0.75,3.90,1,0,0*0E
$CSAT,26,89.6,24.4,1002.5,13.082740,80.270680,89.6,1,0.020,-0.010,1.600,1.33,-0.50,0.00,3.89,1,0,0*21
$CSAT,27,95.2,24.4,1001.9,13.082760,80.270700,95.2,1,0.020,-0.010,1.600,-1.33,0.00,0.75,3.89,1,0,0*23
$CSAT,28,100.8,24.3,1001.2,13.082640,80.270720,100.8,1,0.020,-0.010,1.600,-1.00,0.50,-1.50,3.89,1,0,0*0F
$CSAT,29,106.4,24.3,1000.5,13.082660,80.270740,106.4,1,0.020,-0.010,1.600,-0.67,1.00,-0.75,3.89,1,0,0*0E
$CSAT,30,112.0,24.3,999.9,13.082680,80.270660,112.0,1,0.020,-0.010,1.600,-0.33,-1.50,0.00,3.89,1,0,0*39
$CSAT,31,117.6,24.2,999.2,13.082700,80.270680,117.6,1,0.020,-0.010,1.600,0.00,-1.00,0.75,3.89,1,0,0*1F
$CSAT,32,123.2,24.2,998.5,13.082720,80.270700,123.2,1,0.020,-0.010,1.600,0.33,-0.50,-1.50,3.89,1,0,0*3E
$CSAT,33,128.8,24.2,997.9,13.082740,80.270720,128.8,1,0.020,-0.010,1.600,0.67,0.00,-0.75,3.89,1,0,0*17
$CSAT,34,134.4,24.1,997.2,13.082760,80.270740,134.4,1,0.020,-0.010,1.600,1.00,0.50,0.00,3.89,1,0,0*36
$CSAT,35,140.0,24.1,996.5,13.082640,80.270660,140.0,1,0.020,-0.010,1.600,1.33,1.00,0.75,3.89,1,0,0*37
$CSAT,36,145.6,24.1,995.9,13.082660,80.270680,145.6,1,0.020,-0.010,1.600,-1.33,-1.50,-1.50,3.89,1,0,0*19
$CSAT,37,151.2,24.0,995.2,13.082680,80.270700,151.2,1,0.020,-0.010,1.600,-1.00,-1.00,-0.75,3.89,1,0,0*16
$CSAT,38,156.8,24.0,994.6,13.082700,80.270720,156.8,1,0.020,-0.010,1.600,-0.67,-0.50,0.00,3.89,1,0,0*3C
$CSAT,39,162.4,23.9,993.9,13.082720,80.270740,162.4,1,0.020,-0.010,1.600,-0.33,0.00,0.75,3.89,1,0,0*14
$CSAT,40,168.0,23.9,993.2,13.082740,80.270660,168.0,1,0.020,-0.010,1.600,0.00,0.50,-1.50,3.89,1,0,0*17
$CSAT,41,173.6,23.9,992.6,13.082760,80.270680,173.6,1,0.020,-0.010,1.600,0.33,1.00,-0.75,3.89,1,0,0*1D
$CSAT,42,179.2,23.8,991.9,13.082640,80.270700,179.2,1,0.020,-0.010,1.600,0.67,-1.50,0.00,3.89,1,0,0*1F
$CSAT,43,184.8,23.8,991.2,13.082660,80.270720,184.8,1,0.020,-0.010,1.600,1.00,-1.00,0.75,3.89,1,0,0*12
$CSAT,44,190.4,23.8,990.6,13.082680,80.270740,190.4,1,0.020,-0.010,1.600,1.33,-0.50,-1.50,3.89,1,0,0*37
$CSAT,45,196.0,23.7,989.9,13.082700,80.270660,196.0,1,0.020,-0.010,1.600,-1.33,0.00,-0.75,3.89,1,0,0*37
$CSAT,46,201.6,23.7,989.3,13.082720,80.270680,201.6,1,0.020,-0.010,1.600,-1.00,0.50,0.00,3.89,1,0,0*18
$CSAT,47,207.2,23.7,988.6,13.082740,80.270700,207.2,1,0.020,-0.010,1.600,-0.67,1.00,0.75,3.89,1,0,0*14
$CSAT,48,212.8,23.6,987.9,13.082760,80.270720,212.8,1,0.020,-0.010,1.600,-0.33,-1.50,-1.50,3.89,1,0,0*18
$CSAT,49,218.4,23.6,987.3,13.082640,80.270740,218.4,1,0.020,-0.010,1.600,0.00,-1.00,-0.75,3.89,1,0,0*38
$CSAT,50,224.0,23.5,986.6,13.082660,80.270660,224.0,1,0.020,-0.010,1.600,0.33,-0.50,0.00,3.89,1,0,0*1D
$CSAT,51,229.6,23.5,986.0,13.082680,80.270680,229.6,1,0.020,-0.010,1.600,0.67,0.00,0.75,3.89,1,0,0*31
$CSAT,52,235.2,23.5,985.3,13.082700,80.270700,235.2,1,0.020,-0.010,1.600,1.00,0.50,-1.50,3.89,1,0,0*1C
$CSAT,53,240.8,23.4,984.7,13.082720,80.270720,240.8,1,0.020,-0.010,1.600,1.33,1.00,-0.75,3.89,1,0,0*1B
$CSAT,54,246.4,23.4,984.0,13.082740,80.270740,246.4,1,0.020,-0.010,1.600,-1.33,-1.50,0.00,3.89,1,0,0*31
$CSAT,55,252.0,23.4,983.3,13.082760,80.270660,252.0,1,0.020,-0.010,1.600,-1.00,-1.00,0.75,3.89,1,0,0*32
$CSAT,56,257.6,23.3,982.7,13.082640,80.270680,257.6,1,0.020,-0.010,1.600,-0.67,-0.50,-1.50,3.89,1,0,0*11
$CSAT,57,263.2,23.3,982.0,13.082660,80.270700,263.2,1,0.020,-0.010,1.600,-0.33,0.00,-0.75,3.89,1,0,0*33
$CSAT,58,268.8,23.3,981.4,13.082680,80.270720,268.8,1,0.020,-0.010,1.600,0.00,0.50,0.00,3.89,1,0,0*30
$CSAT,59,274.4,23.2,980.7,13.082700,80.270740,274.4,1,0.020,-0.010,1.600,0.33,1.00,0.75,3.89,1,0,0*3B
$CSAT,60,280.0,23.2,980.1,13.082720,80.270660,280.0,1,0.020,-0.010,1.600,0.67,-1.50,-1.50,3.89,1,0,0*34
$CSAT,61,285.6,23.1,979.4,13.082740,80.270680,285.6,1,0.020,-0.010,1.600,1.00,-1.00,-0.75,3.89,1,0,0*3E
$CSAT,62,291.2,23.1,978.8,13.082760,80.270700,291.2,1,0.020,-0.010,1.600,1.33,-0.50,0.00,3.89,1,0,0*10
$CSAT,63,296.8,23.1,978.1,13.082640,80.270720,296.8,1,0.020,-0.010,1.600,-1.33,0.00,0.75,3.89,1,0,0*1E
$CSAT,64,302.4,23.0,977.4,13.082660,80.270740,302.4,1,0.020,-0.010,1.600,-1.00,0.50,-1.50,3.89,1,0,0*38
$CSAT,65,308.0,23.0,976.8,13.082680,80.270660,308.0,1,0.020,-0.010,1.600,-0.67,1.00,-0.75,3.89,1,0,0*3B
$CSAT,66,313.6,23.0,976.1,13.082700,80.270680,313.6,1,0.020,-0.010,1.600,-0.33,-1.50,0.00,3.89,1,0,0*30
$CSAT,67,319.2,22.9,975.5,13.082720,80.270700,319.2,1,0.020,-0.010,1.600,0.00,-1.00,0.75,3.89,1,0,0*1F
$CSAT,68,324.8,22.9,974.8,13.082740,80.270720,324.8,1,0.020,-0.010,1.600,0.33,-0.50,-1.50,3.89,1,0,0*37
$CSAT,69,330.4,22.9,974.2,13.082760,80.270740,330.4,1,0.020,-0.010,1.600,0.67,0.00,-0.75,3.89,1,0,0*17
$CSAT,70,336.0,22.8,973.5,13.082640,80.270660,336.0,1,0.020,-0.010,1.600,1.00,0.50,0.00,3.89,1,0,0*34
$CSAT,71,341.6,22.8,972.9,13.082660,80.270680,341.6,1,0.020,-0.010,1.600,1.33,1.00,0.75,3.89,1,0,0*32
$CSAT,72,347.2,22.7,972.2,13.082680,80.270700,347.2,1,0.020,-0.010,1.600,-1.33,-1.50,-1.50,3.89,1,0,0*1C
$CSAT,73,352.8,22.7,971.6,13.082700,80.270720,352.8,1,0.020,-0.010,1.600,-1.00,-1.00,-0.75,3.89,1,0,0*12
$CSAT,74,358.4,22.7,970.9,13.082720,80.270740,358.4,1,0.020,-0.010,1.600,-0.67,-0.50,0.00,3.89,1,0,0*34
$CSAT,75,364.0,22.6,970.3,13.082740,80.270660,364.0,1,0.020,-0.010,1.600,-0.33,0.00,0.75,3.88,1,0,0*11
$CSAT,76,369.6,22.6,969.6,13.082760,80.270680,369.6,1,0.020,-0.010,1.600,0.00,0.50,-1.50,3.88,1,0,0*10
$CSAT,77,375.2,22.6,969.0,13.082640,80.270700,375.2,1,0.020,-0.010,1.600,0.33,1.00,-0.75,3.88,1,0,0*1F
$CSAT,78,380.8,22.5,968.3,13.082660,80.270720,380.8,1,0.020,-0.010,1.600,0.67,-1.50,0.00,3.88,1,0,0*17
$CSAT,79,380.8,22.5,968.3,13.082680,80.270740,380.8,1,0.020,-0.010,1.000,1.00,-1.00,0.75,3.88,2,0,0*1C
$CSAT,80,379.0,22.5,968.5,13.082700,80.270660,379.0,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.88,3,1,0*35
$CSAT,81,377.2,22.5,968.7,13.082720,80.270680,377.2,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.88,3,1,0*3E
$CSAT,82,375.4,22.6,969.0,13.082740,80.270700,375.4,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.88,3,1,0*27
$CSAT,83,373.6,22.6,969.2,13.082760,80.270720,373.6,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.88,3,1,0*1B
$CSAT,84,371.8,22.6,969.4,13.082640,80.270740,371.8,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.88,3,1,0*11
$CSAT,85,370.0,22.6,969.6,13.082660,80.270660,370.0,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.88,3,1,0*39
$CSAT,86,368.2,22.6,969.8,13.082680,80.270680,368.2,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.88,3,1,0*19
$CSAT,87,366.4,22.6,970.0,13.082700,80.270700,366.4,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.88,3,1,0*0E
$CSAT,88,364.6,22.6,970.2,13.082720,80.270720,364.6,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.88,3,1,0*11
$CSAT,89,362.8,22.6,970.4,13.082740,80.270740,362.8,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.88,3,1,0*2B
$CSAT,90,361.0,22.7,970.6,13.082760,80.270660,361.0,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.88,3,1,0*3D
$CSAT,91,359.2,22.7,970.8,13.082640,80.270680,359.2,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.88,3,1,0*05
$CSAT,92,357.4,22.7,971.0,13.082660,80.270700,357.4,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.88,3,1,0*24
$CSAT,93,355.6,22.7,971.3,13.082680,80.270720,355.6,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.88,3,1,0*0E
$CSAT,94,353.8,22.7,971.5,13.082700,80.270740,353.8,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.88,3,1,0*32
$CSAT,95,352.0,22.7,971.7,13.082720,80.270660,352.0,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.88,3,1,0*30
$CSAT,96,350.2,22.7,971.9,13.082740,80.270680,350.2,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.88,3,1,0*3B
$CSAT,97,348.4,22.7,972.1,13.082760,80.270700,348.4,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.88,3,1,0*02
$CSAT,98,346.6,22.7,972.3,13.082640,80.270720,346.6,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.88,3,1,0*2C
$CSAT,99,344.8,22.8,972.5,13.082660,80.270740,344.8,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.88,3,1,0*16
$CSAT,100,343.0,22.8,972.7,13.082680,80.270660,343.0,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.88,3,1,0*0A
$CSAT,101,341.2,22.8,972.9,13.082700,80.270680,341.2,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.88,3,1,0*0F
$CSAT,102,339.4,22.8,973.1,13.082720,80.270700,339.4,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.88,3,1,0*32
$CSAT,103,337.6,22.8,973.3,13.082740,80.270720,337.6,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.88,3,1,0*2D
$CSAT,104,335.8,22.8,973.6,13.082760,80.270740,335.8,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.88,3,1,0*34
$CSAT,105,334.0,22.8,973.8,13.082640,80.270660,334.0,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.88,3,1,0*1F
$CSAT,106,332.2,22.8,974.0,13.082660,80.270680,332.2,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.88,3,1,0*3F
$CSAT,107,330.4,22.9,974.2,13.082680,80.270700,330.4,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.88,3,1,0*35
$CSAT,108,328.6,22.9,974.4,13.082700,80.270720,328.6,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.88,3,1,0*19
$CSAT,109,326.8,22.9,974.6,13.082720,80.270740,326.8,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.88,3,1,0*16
$CSAT,110,325.0,22.9,974.8,13.082740,80.270660,325.0,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.88,3,1,0*07
$CSAT,111,323.2,22.9,975.0,13.082760,80.270680,323.2,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.88,3,1,0*15
$CSAT,112,321.4,22.9,975.2,13.082640,80.270700,321.4,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.88,3,1,0*1E
$CSAT,113,319.6,22.9,975.4,13.082660,80.270720,319.6,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.88,3,1,0*2B
$CSAT,114,317.8,22.9,975.7,13.082680,80.270740,317.8,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.88,3,1,0*1B
$CSAT,115,316.0,22.9,975.9,13.082700,80.270660,316.0,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.88,3,1,0*14
$CSAT,116,314.2,23.0,976.1,13.082720,80.270680,314.2,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.88,3,1,0*08
$CSAT,117,312.4,23.0,976.3,13.082740,80.270700,312.4,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.88,3,1,0*00
$CSAT,118,310.6,23.0,976.5,13.082760,80.270720,310.6,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.88,3,1,0*19
$CSAT,119,308.8,23.0,976.7,13.082640,80.270740,308.8,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.88,3,1,0*20
$CSAT,120,307.0,23.0,976.9,13.082660,80.270660,307.0,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.88,3,1,0*2B
$CSAT,121,305.2,23.0,977.1,13.082680,80.270680,305.2,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.88,3,1,0*09
$CSAT,122,303.4,23.0,977.3,13.082700,80.270700,303.4,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.88,3,1,0*25
$CSAT,123,301.6,23.0,977.5,13.082720,80.270720,301.6,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.88,3,1,0*34
$CSAT,124,299.8,23.1,977.7,13.082740,80.270740,299.8,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.88,3,1,0*22
$CSAT,125,298.0,23.1,978.0,13.082760,80.270660,298.0,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.88,3,1,0*17
$CSAT,126,296.2,23.1,978.2,13.082640,80.270680,296.2,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.87,3,1,0*08
$CSAT,127,294.4,23.1,978.4,13.082660,80.270700,294.4,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.87,3,1,0*3E
$CSAT,128,292.6,23.1,978.6,13.082680,80.270720,292.6,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.87,3,1,0*1F
$CSAT,129,290.8,23.1,978.8,13.082700,80.270740,290.8,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.87,3,1,0*3B
$CSAT,130,289.0,23.1,979.0,13.082720,80.270660,289.0,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.87,3,1,0*09
$CSAT,131,287.2,23.1,979.2,13.082740,80.270680,287.2,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.87,3,1,0*02
$CSAT,132,285.4,23.1,979.4,13.082760,80.270700,285.4,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.87,3,1,0*02
$CSAT,133,283.6,23.2,979.6,13.082640,80.270720,283.6,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.87,3,1,0*3B
$CSAT,134,281.8,23.2,979.9,13.082660,80.270740,281.8,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.87,3,1,0*15
$CSAT,135,280.0,23.2,980.1,13.082680,80.270660,280.0,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.87,3,1,0*21
$CSAT,136,278.2,23.2,980.3,13.082700,80.270680,278.2,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.87,3,1,0*05
$CSAT,137,276.4,23.2,980.5,13.082720,80.270700,276.4,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.87,3,1,0*04
$CSAT,138,274.6,23.2,980.7,13.082740,80.270720,274.6,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.87,3,1,0*31
$CSAT,139,272.8,23.2,980.9,13.082760,80.270740,272.8,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.87,3,1,0*22
$CSAT,140,271.0,23.2,981.1,13.082640,80.270660,271.0,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.87,3,1,0*3A
$CSAT,141,269.2,23.3,981.3,13.082660,80.270680,269.2,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.87,3,1,0*10
$CSAT,142,267.4,23.3,981.5,13.082680,80.270700,267.4,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.87,3,1,0*32
$CSAT,143,265.6,23.3,981.7,13.082700,80.270720,265.6,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.87,3,1,0*35
$CSAT,144,263.8,23.3,982.0,13.082720,80.270740,263.8,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.87,3,1,0*1C
$CSAT,145,262.0,23.3,982.2,13.082740,80.270660,262.0,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.87,3,1,0*12
$CSAT,146,260.2,23.3,982.4,13.082760,80.270680,260.2,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.87,3,1,0*09
$CSAT,147,258.4,23.3,982.6,13.082640,80.270700,258.4,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.87,3,1,0*16
$CSAT,148,256.6,23.3,982.8,13.082660,80.270720,256.6,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.87,3,1,0*17
$CSAT,149,254.8,23.3,983.0,13.082680,80.270740,254.8,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.87,3,1,0*25
$CSAT,150,253.0,23.4,983.2,13.082700,80.270660,253.0,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.87,3,1,0*1E
$CSAT,151,251.2,23.4,983.4,13.082720,80.270680,251.2,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.87,3,1,0*1F
$CSAT,152,249.4,23.4,983.6,13.082740,80.270700,249.4,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.87,3,1,0*01
$CSAT,153,247.6,23.4,983.9,13.082760,80.270720,247.6,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.87,3,1,0*0B
$CSAT,154,245.8,23.4,984.1,13.082640,80.270740,245.8,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.87,3,1,0*16
$CSAT,155,244.0,23.4,984.3,13.082660,80.270660,244.0,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.87,3,1,0*2B
$CSAT,156,242.2,23.4,984.5,13.082680,80.270680,242.2,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.87,3,1,0*20
$CSAT,157,240.4,23.4,984.7,13.082700,80.270700,240.4,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.87,3,1,0*09
$CSAT,158,238.6,23.4,984.9,13.082720,80.270720,238.6,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.87,3,1,0*25
$CSAT,159,236.8,23.5,985.1,13.082740,80.270740,236.8,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.87,3,1,0*3A
$CSAT,160,235.0,23.5,985.3,13.082760,80.270660,235.0,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.87,3,1,0*21
$CSAT,161,233.2,23.5,985.5,13.082640,80.270680,233.2,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.87,3,1,0*16
$CSAT,162,231.4,23.5,985.8,13.082660,80.270700,231.4,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.87,3,1,0*0F
$CSAT,163,229.6,23.5,986.0,13.082680,80.270720,229.6,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.87,3,1,0*33
$CSAT,164,227.8,23.5,986.2,13.082700,80.270740,227.8,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.87,3,1,0*19
$CSAT,165,226.0,23.5,986.4,13.082720,80.270660,226.0,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.87,3,1,0*3B
$CSAT,166,224.2,23.5,986.6,13.082740,80.270680,224.2,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.87,3,1,0*00
$CSAT,167,222.4,23.6,986.8,13.082760,80.270700,222.4,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.87,3,1,0*07
$CSAT,168,220.6,23.6,987.0,13.082640,80.270720,220.6,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.87,3,1,0*0E
$CSAT,169,218.8,23.6,987.2,13.082660,80.270740,218.8,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.87,3,1,0*31
$CSAT,170,217.0,23.6,987.5,13.082680,80.270660,217.0,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.87,3,1,0*11
$CSAT,171,215.2,23.6,987.7,13.082700,80.270680,215.2,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.87,3,1,0*23
$CSAT,172,213.4,23.6,987.9,13.082720,80.270700,213.4,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.87,3,1,0*07
$CSAT,173,211.6,23.6,988.1,13.082740,80.270720,211.6,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.87,3,1,0*08
$CSAT,174,209.8,23.6,988.3,13.082760,80.270740,209.8,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.87,3,1,0*35
$CSAT,175,208.0,23.6,988.5,13.082640,80.270660,208.0,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.86,3,1,0*2B
$CSAT,176,206.2,23.7,988.7,13.082660,80.270680,206.2,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.86,3,1,0*38
$CSAT,177,204.4,23.7,988.9,13.082680,80.270700,204.4,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.86,3,1,0*14
$CSAT,178,202.6,23.7,989.1,13.082700,80.270720,202.6,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.86,3,1,0*39
$CSAT,179,200.8,23.7,989.4,13.082720,80.270740,200.8,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.86,3,1,0*36
$CSAT,180,199.0,23.7,989.6,13.082740,80.270660,199.0,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.86,3,1,0*19
$CSAT,181,197.2,23.7,989.8,13.082760,80.270680,197.2,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.86,3,1,0*12
$CSAT,182,195.4,23.7,990.0,13.082640,80.270700,195.4,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.86,3,1,0*09
$CSAT,183,193.6,23.7,990.2,13.082660,80.270720,193.6,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.86,3,1,0*1C
$CSAT,184,191.8,23.8,990.4,13.082680,80.270740,191.8,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.86,3,1,0*1A
$CSAT,185,190.0,23.8,990.6,13.082700,80.270660,190.0,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.86,3,1,0*21
