timestamp_ms,seq,altitude_m,temp_c,pressure_hpa,lat,lon,gps_alt_m,gps_fix,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,battery_v,mission_state,payload_sep,parachute,descent_rate_mps,error_code
1769000002199,11,5.6,25.0,1012.6,13.082720,80.270680,5.6,1,0.020,-0.010,1.600,-0.67,1.00,0.75,3.90,1,0,0,-28.00,0000
1769000002400,12,11.2,24.9,1011.9,13.082740,80.270700,11.2,1,0.020,-0.010,1.600,-0.33,-1.50,-1.50,3.90,1,0,0,-27.86,0000
1769000002600,13,16.8,24.9,1011.2,13.082760,80.270720,16.8,1,0.020,-0.010,1.600,0.00,-1.00,-0.75,3.90,1,0,0,-28.00,0000
1769000002800,14,22.4,24.9,1010.6,13.082640,80.270740,22.4,1,0.020,-0.010,1.600,0.33,-0.50,0.00,3.90,1,0,0,-28.00,0000
1769000003000,15,28.0,24.8,1009.9,13.082660,80.270660,28.0,1,0.020,-0.010,1.600,0.67,0.00,0.75,3.90,1,0,0,-28.00,0000
1769000003200,16,33.6,24.8,1009.2,13.082680,80.270680,33.6,1,0.020,-0.010,1.600,1.00,0.50,-1.50,3.90,1,0,0,-28.00,0000
1769000003400,17,39.2,24.7,1008.5,13.082700,80.270700,39.2,1,0.020,-0.010,1.600,1.33,1.00,-0.75,3.90,1,0,0,-28.00,0000
1769000003600,18,44.8,24.7,1007.9,13.082720,80.270720,44.8,1,0.020,-0.010,1.600,-1.33,-1.50,0.00,3.90,1,0,0,-28.00,0000
1769000003800,19,50.4,24.7,1007.2,13.082740,80.270740,50.4,1,0.020,-0.010,1.600,-1.00,-1.00,0.75,3.90,1,0,0,-28.00,0000
1769000004000,20,56.0,24.6,1006.5,13.082760,80.270660,56.0,1,0.020,-0.010,1.600,-0.67,-0.50,-1.50,3.90,1,0,0,-28.00,0000
1769000004200,21,61.6,24.6,1005.9,13.082640,80.270680,61.6,1,0.020,-0.010,1.600,-0.33,0.00,-0.75,3.90,1,0,0,-28.00,0000
1769000004400,22,67.2,24.6,1005.2,13.082660,80.270700,67.2,1,0.020,-0.010,1.600,0.00,0.50,0.00,3.90,1,0,0,-28.00,0000
1769000004600,23,72.8,24.5,1004.5,13.082680,80.270720,72.8,1,0.020,-0.010,1.600,0.33,1.00,0.75,3.90,1,0,0,-28.00,0000
1769000004800,24,78.4,24.5,1003.9,13.082700,80.270740,78.4,1,0.020,-0.010,1.600,0.67,-1.50,-1.50,3.90,1,0,0,-28.00,0000
1769000005000,25,84.0,24.5,1003.2,13.082720,80.270660,84.0,1,0.020,-0.010,1.600,1.00,-1.00,-0.75,3.90,1,0,0,-28.00,0000
1769000005200,26,89.6,24.4,1002.5,13.082740,80.270680,89.6,1,0.020,-0.010,1.600,1.33,-0.50,0.00,3.89,1,0,0,-28.00,0000
1769000005400,27,95.2,24.4,1001.9,13.082760,80.270700,95.2,1,0.020,-0.010,1.600,-1.33,0.00,0.75,3.89,1,0,0,-28.00,0000
1769000005600,28,100.8,24.3,1001.2,13.082640,80.270720,100.8,1,0.020,-0.010,1.600,-1.00,0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000005800,29,106.4,24.3,1000.5,13.082660,80.270740,106.4,1,0.020,-0.010,1.600,-0.67,1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000006000,30,112.0,24.3,999.9,13.082680,80.270660,112.0,1,0.020,-0.010,1.600,-0.33,-1.50,0.00,3.89,1,0,0,-28.00,0000
1769000006200,31,117.6,24.2,999.2,13.082700,80.270680,117.6,1,0.020,-0.010,1.600,0.00,-1.00,0.75,3.89,1,0,0,-28.00,0000
1769000006400,32,123.2,24.2,998.5,13.082720,80.270700,123.2,1,0.020,-0.010,1.600,0.33,-0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000006600,33,128.8,24.2,997.9,13.082740,80.270720,128.8,1,0.020,-0.010,1.600,0.67,0.00,-0.75,3.89,1,0,0,-28.00,0000
1769000006800,34,134.4,24.1,997.2,13.082760,80.270740,134.4,1,0.020,-0.010,1.600,1.00,0.50,0.00,3.89,1,0,0,-28.00,0000
1769000007000,35,140.0,24.1,996.5,13.082640,80.270660,140.0,1,0.020,-0.010,1.600,1.33,1.00,0.75,3.89,1,0,0,-28.00,0000
1769000007200,36,145.6,24.1,995.9,13.082660,80.270680,145.6,1,0.020,-0.010,1.600,-1.33,-1.50,-1.50,3.89,1,0,0,-28.00,0000
1769000007400,37,151.2,24.0,995.2,13.082680,80.270700,151.2,1,0.020,-0.010,1.600,-1.00,-1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000007600,38,156.8,24.0,994.6,13.082700,80.270720,156.8,1,0.020,-0.010,1.600,-0.67,-0.50,0.00,3.89,1,0,0,-28.00,0000
1769000007800,39,162.4,23.9,993.9,13.082720,80.270740,162.4,1,0.020,-0.010,1.600,-0.33,0.00,0.75,3.89,1,0,0,-28.00,0000
1769000008000,40,168.0,23.9,993.2,13.082740,80.270660,168.0,1,0.020,-0.010,1.600,0.00,0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000008200,41,173.6,23.9,992.6,13.082760,80.270680,173.6,1,0.020,-0.010,1.600,0.33,1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000008400,42,179.2,23.8,991.9,13.082640,80.270700,179.2,1,0.020,-0.010,1.600,0.67,-1.50,0.00,3.89,1,0,0,-28.00,0000
1769000008600,43,184.8,23.8,991.2,13.082660,80.270720,184.8,1,0.020,-0.010,1.600,1.00,-1.00,0.75,3.89,1,0,0,-28.00,0000
1769000008800,44,190.4,23.8,990.6,13.082680,80.270740,190.4,1,0.020,-0.010,1.600,1.33,-0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000009000,45,196.0,23.7,989.9,13.082700,80.270660,196.0,1,0.020,-0.010,1.600,-1.33,0.00,-0.75,3.89,1,0,0,-28.00,0000
1769000009200,46,201.6,23.7,989.3,13.082720,80.270680,201.6,1,0.020,-0.010,1.600,-1.00,0.50,0.00,3.89,1,0,0,-28.00,0000
1769000009399,47,207.2,23.7,988.6,13.082740,80.270700,207.2,1,0.020,-0.010,1.600,-0.67,1.00,0.75,3.89,1,0,0,-28.14,0000
1769000009599,48,212.8,23.6,987.9,13.082760,80.270720,212.8,1,0.020,-0.010,1.600,-0.33,-1.50,-1.50,3.89,1,0,0,-28.00,0000
1769000009799,49,218.4,23.6,987.3,13.082640,80.270740,218.4,1,0.020,-0.010,1.600,0.00,-1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000009999,50,224.0,23.5,986.6,13.082660,80.270660,224.0,1,0.020,-0.010,1.600,0.33,-0.50,0.00,3.89,1,0,0,-28.00,0000
1769000010199,51,229.6,23.5,986.0,13.082680,80.270680,229.6,1,0.020,-0.010,1.600,0.67,0.00,0.75,3.89,1,0,0,-28.00,0000
1769000010399,52,235.2,23.5,985.3,13.082700,80.270700,235.2,1,0.020,-0.010,1.600,1.00,0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000010599,53,240.8,23.4,984.7,13.082720,80.270720,240.8,1,0.020,-0.010,1.600,1.33,1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000010799,54,246.4,23.4,984.0,13.082740,80.270740,246.4,1,0.020,-0.010,1.600,-1.33,-1.50,0.00,3.89,1,0,0,-28.00,0000
1769000010999,55,252.0,23.4,983.3,13.082760,80.270660,252.0,1,0.020,-0.010,1.600,-1.00,-1.00,0.75,3.89,1,0,0,-28.00,0000
1769000011199,56,257.6,23.3,982.7,13.082640,80.270680,257.6,1,0.020,-0.010,1.600,-0.67,-0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000011399,57,263.2,23.3,982.0,13.082660,80.270700,263.2,1,0.020,-0.010,1.600,-0.33,0.00,-0.75,3.89,1,0,0,-28.00,0000
1769000011599,58,268.8,23.3,981.4,13.082680,80.270720,268.8,1,0.020,-0.010,1.600,0.00,0.50,0.00,3.89,1,0,0,-28.00,0000
1769000011799,59,274.4,23.2,980.7,13.082700,80.270740,274.4,1,0.020,-0.010,1.600,0.33,1.00,0.75,3.89,1,0,0,-28.00,0000
1769000011999,60,280.0,23.2,980.1,13.082720,80.270660,280.0,1,0.020,-0.010,1.600,0.67,-1.50,-1.50,3.89,1,0,0,-28.00,0000
1769000012199,61,285.6,23.1,979.4,13.082740,80.270680,285.6,1,0.020,-0.010,1.600,1.00,-1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000012399,62,291.2,23.1,978.8,13.082760,80.270700,291.2,1,0.020,-0.010,1.600,1.33,-0.50,0.00,3.89,1,0,0,-28.00,0000
1769000012599,63,296.8,23.1,978.1,13.082640,80.270720,296.8,1,0.020,-0.010,1.600,-1.33,0.00,0.75,3.89,1,0,0,-28.00,0000
1769000012799,64,302.4,23.0,977.4,13.082660,80.270740,302.4,1,0.020,-0.010,1.600,-1.00,0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000012999,65,308.0,23.0,976.8,13.082680,80.270660,308.0,1,0.020,-0.010,1.600,-0.67,1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000013199,66,313.6,23.0,976.1,13.082700,80.270680,313.6,1,0.020,-0.010,1.600,-0.33,-1.50,0.00,3.89,1,0,0,-28.00,0000
1769000013399,67,319.2,22.9,975.5,13.082720,80.270700,319.2,1,0.020,-0.010,1.600,0.00,-1.00,0.75,3.89,1,0,0,-28.00,0000
1769000013599,68,324.8,22.9,974.8,13.082740,80.270720,324.8,1,0.020,-0.010,1.600,0.33,-0.50,-1.50,3.89,1,0,0,-28.00,0000
1769000013799,69,330.4,22.9,974.2,13.082760,80.270740,330.4,1,0.020,-0.010,1.600,0.67,0.00,-0.75,3.89,1,0,0,-28.00,0000
1769000013999,70,336.0,22.8,973.5,13.082640,80.270660,336.0,1,0.020,-0.010,1.600,1.00,0.50,0.00,3.89,1,0,0,-28.00,0000
1769000014199,71,341.6,22.8,972.9,13.082660,80.270680,341.6,1,0.020,-0.010,1.600,1.33,1.00,0.75,3.89,1,0,0,-28.00,0000
1769000014399,72,347.2,22.7,972.2,13.082680,80.270700,347.2,1,0.020,-0.010,1.600,-1.33,-1.50,-1.50,3.89,1,0,0,-28.00,0000
1769000014599,73,352.8,22.7,971.6,13.082700,80.270720,352.8,1,0.020,-0.010,1.600,-1.00,-1.00,-0.75,3.89,1,0,0,-28.00,0000
1769000014799,74,358.4,22.7,970.9,13.082720,80.270740,358.4,1,0.020,-0.010,1.600,-0.67,-0.50,0.00,3.89,1,0,0,-28.00,0000
1769000014999,75,364.0,22.6,970.3,13.082740,80.270660,364.0,1,0.020,-0.010,1.600,-0.33,0.00,0.75,3.88,1,0,0,-28.00,0000
1769000015199,76,369.6,22.6,969.6,13.082760,80.270680,369.6,1,0.020,-0.010,1.600,0.00,0.50,-1.50,3.88,1,0,0,-28.00,0000
1769000015399,77,375.2,22.6,969.0,13.082640,80.270700,375.2,1,0.020,-0.010,1.600,0.33,1.00,-0.75,3.88,1,0,0,-28.00,0000
1769000015599,78,380.8,22.5,968.3,13.082660,80.270720,380.8,1,0.020,-0.010,1.600,0.67,-1.50,0.00,3.88,1,0,0,-28.00,0000
1769000015799,79,380.8,22.5,968.3,13.082680,80.270740,380.8,1,0.020,-0.010,1.000,1.00,-1.00,0.75,3.88,2,0,0,0.00,0000
1769000015999,80,379.0,22.5,968.5,13.082700,80.270660,379.0,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.88,3,1,0,9.00,0000
1769000016199,81,377.2,22.5,968.7,13.082720,80.270680,377.2,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.88,3,1,0,9.00,0000
1769000016399,82,375.4,22.6,969.0,13.082740,80.270700,375.4,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.88,3,1,0,9.00,0000
1769000016599,83,373.6,22.6,969.2,13.082760,80.270720,373.6,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.88,3,1,0,9.00,0000
1769000016799,84,371.8,22.6,969.4,13.082640,80.270740,371.8,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.88,3,1,0,9.00,0000
1769000016999,85,370.0,22.6,969.6,13.082660,80.270660,370.0,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.88,3,1,0,9.00,0000
1769000017199,86,368.2,22.6,969.8,13.082680,80.270680,368.2,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.88,3,1,0,9.00,0000
1769000017399,87,366.4,22.6,970.0,13.082700,80.270700,366.4,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.88,3,1,0,9.00,0000
1769000017599,88,364.6,22.6,970.2,13.082720,80.270720,364.6,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.88,3,1,0,9.00,0000
1769000017799,89,362.8,22.6,970.4,13.082740,80.270740,362.8,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.88,3,1,0,9.00,0000
1769000017999,90,361.0,22.7,970.6,13.082760,80.270660,361.0,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.88,3,1,0,9.00,0000
1769000018199,91,359.2,22.7,970.8,13.082640,80.270680,359.2,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.88,3,1,0,9.00,0000
1769000018399,92,357.4,22.7,971.0,13.082660,80.270700,357.4,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.88,3,1,0,9.00,0000
1769000018599,93,355.6,22.7,971.3,13.082680,80.270720,355.6,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.88,3,1,0,9.00,0000
1769000018799,94,353.8,22.7,971.5,13.082700,80.270740,353.8,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.88,3,1,0,9.00,0000
1769000018999,95,352.0,22.7,971.7,13.082720,80.270660,352.0,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.88,3,1,0,9.00,0000
1769000019199,96,350.2,22.7,971.9,13.082740,80.270680,350.2,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.88,3,1,0,9.00,0000
1769000019399,97,348.4,22.7,972.1,13.082760,80.270700,348.4,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.88,3,1,0,9.00,0000
1769000019599,98,346.6,22.7,972.3,13.082640,80.270720,346.6,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.88,3,1,0,9.00,0000
1769000019799,99,344.8,22.8,972.5,13.082660,80.270740,344.8,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.88,3,1,0,9.00,0000
1769000019999,100,343.0,22.8,972.7,13.082680,80.270660,343.0,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.88,3,1,0,9.00,0000
1769000020199,101,341.2,22.8,972.9,13.082700,80.270680,341.2,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.88,3,1,0,9.00,0000
1769000020399,102,339.4,22.8,973.1,13.082720,80.270700,339.4,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.88,3,1,0,9.00,0000
1769000020599,103,337.6,22.8,973.3,13.082740,80.270720,337.6,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.88,3,1,0,9.00,0000
1769000020799,104,335.8,22.8,973.6,13.082760,80.270740,335.8,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.88,3,1,0,9.00,0000
1769000020999,105,334.0,22.8,973.8,13.082640,80.270660,334.0,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.88,3,1,0,9.00,0000
1769000021199,106,332.2,22.8,974.0,13.082660,80.270680,332.2,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.88,3,1,0,9.00,0000
1769000021399,107,330.4,22.9,974.2,13.082680,80.270700,330.4,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.88,3,1,0,9.00,0000
1769000021599,108,328.6,22.9,974.4,13.082700,80.270720,328.6,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.88,3,1,0,9.00,0000
1769000021799,109,326.8,22.9,974.6,13.082720,80.270740,326.8,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.88,3,1,0,9.00,0000
1769000021999,110,325.0,22.9,974.8,13.082740,80.270660,325.0,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.88,3,1,0,9.00,0000
1769000022199,111,323.2,22.9,975.0,13.082760,80.270680,323.2,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.88,3,1,0,9.00,0000
1769000022399,112,321.4,22.9,975.2,13.082640,80.270700,321.4,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.88,3,1,0,9.00,0000
1769000022599,113,319.6,22.9,975.4,13.082660,80.270720,319.6,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.88,3,1,0,9.00,0000
1769000022799,114,317.8,22.9,975.7,13.082680,80.270740,317.8,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.88,3,1,0,9.00,0000
1769000022999,115,316.0,22.9,975.9,13.082700,80.270660,316.0,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.88,3,1,0,9.00,0000
1769000023199,116,314.2,23.0,976.1,13.082720,80.270680,314.2,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.88,3,1,0,9.00,0000
1769000023399,117,312.4,23.0,976.3,13.082740,80.270700,312.4,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.88,3,1,0,9.00,0000
1769000023599,118,310.6,23.0,976.5,13.082760,80.270720,310.6,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.88,3,1,0,9.00,0000
1769000023799,119,308.8,23.0,976.7,13.082640,80.270740,308.8,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.88,3,1,0,9.00,0000
1769000023999,120,307.0,23.0,976.9,13.082660,80.270660,307.0,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.88,3,1,0,9.00,0000
1769000024199,121,305.2,23.0,977.1,13.082680,80.270680,305.2,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.88,3,1,0,9.00,0000
1769000024399,122,303.4,23.0,977.3,13.082700,80.270700,303.4,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.88,3,1,0,9.00,0000
1769000024599,123,301.6,23.0,977.5,13.082720,80.270720,301.6,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.88,3,1,0,9.00,0000
1769000024799,124,299.8,23.1,977.7,13.082740,80.270740,299.8,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.88,3,1,0,9.00,0000
1769000024999,125,298.0,23.1,978.0,13.082760,80.270660,298.0,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.88,3,1,0,9.00,0000
1769000025199,126,296.2,23.1,978.2,13.082640,80.270680,296.2,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.87,3,1,0,9.00,0000
1769000025399,127,294.4,23.1,978.4,13.082660,80.270700,294.4,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.87,3,1,0,9.00,0000
1769000025599,128,292.6,23.1,978.6,13.082680,80.270720,292.6,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.87,3,1,0,9.00,0000
1769000025799,129,290.8,23.1,978.8,13.082700,80.270740,290.8,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.87,3,1,0,9.00,0000
1769000025999,130,289.0,23.1,979.0,13.082720,80.270660,289.0,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.87,3,1,0,9.00,0000
1769000026199,131,287.2,23.1,979.2,13.082740,80.270680,287.2,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.87,3,1,0,9.00,0000
1769000026399,132,285.4,23.1,979.4,13.082760,80.270700,285.4,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.87,3,1,0,9.00,0000
1769000026599,133,283.6,23.2,979.6,13.082640,80.270720,283.6,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.87,3,1,0,9.00,0000
1769000026799,134,281.8,23.2,979.9,13.082660,80.270740,281.8,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.87,3,1,0,9.00,0000
1769000026999,135,280.0,23.2,980.1,13.082680,80.270660,280.0,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.87,3,1,0,9.00,0000
1769000027199,136,278.2,23.2,980.3,13.082700,80.270680,278.2,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.87,3,1,0,9.00,0000
1769000027399,137,276.4,23.2,980.5,13.082720,80.270700,276.4,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.87,3,1,0,9.00,0000
1769000027599,138,274.6,23.2,980.7,13.082740,80.270720,274.6,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.87,3,1,0,9.00,0000
1769000027799,139,272.8,23.2,980.9,13.082760,80.270740,272.8,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.87,3,1,0,9.00,0000
1769000027999,140,271.0,23.2,981.1,13.082640,80.270660,271.0,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.87,3,1,0,9.00,0000
1769000028199,141,269.2,23.3,981.3,13.082660,80.270680,269.2,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.87,3,1,0,9.00,0000
1769000028399,142,267.4,23.3,981.5,13.082680,80.270700,267.4,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.87,3,1,0,9.00,0000
1769000028599,143,265.6,23.3,981.7,13.082700,80.270720,265.6,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.87,3,1,0,9.00,0000
1769000028799,144,263.8,23.3,982.0,13.082720,80.270740,263.8,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.87,3,1,0,9.00,0000
1769000028999,145,262.0,23.3,982.2,13.082740,80.270660,262.0,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.87,3,1,0,9.00,0000
1769000029199,146,260.2,23.3,982.4,13.082760,80.270680,260.2,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.87,3,1,0,9.00,0000
1769000029399,147,258.4,23.3,982.6,13.082640,80.270700,258.4,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.87,3,1,0,9.00,0000
1769000029599,148,256.6,23.3,982.8,13.082660,80.270720,256.6,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.87,3,1,0,9.00,0000
1769000029799,149,254.8,23.3,983.0,13.082680,80.270740,254.8,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.87,3,1,0,9.00,0000
1769000029999,150,253.0,23.4,983.2,13.082700,80.270660,253.0,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.87,3,1,0,9.00,0000
1769000030199,151,251.2,23.4,983.4,13.082720,80.270680,251.2,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.87,3,1,0,9.00,0000
1769000030399,152,249.4,23.4,983.6,13.082740,80.270700,249.4,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.87,3,1,0,9.00,0000
1769000030599,153,247.6,23.4,983.9,13.082760,80.270720,247.6,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.87,3,1,0,9.00,0000
1769000030799,154,245.8,23.4,984.1,13.082640,80.270740,245.8,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.87,3,1,0,9.00,0000
1769000030999,155,244.0,23.4,984.3,13.082660,80.270660,244.0,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.87,3,1,0,9.00,0000
1769000031199,156,242.2,23.4,984.5,13.082680,80.270680,242.2,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.87,3,1,0,9.00,0000
1769000031399,157,240.4,23.4,984.7,13.082700,80.270700,240.4,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.87,3,1,0,9.00,0000
1769000031599,158,238.6,23.4,984.9,13.082720,80.270720,238.6,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.87,3,1,0,9.00,0000
1769000031799,159,236.8,23.5,985.1,13.082740,80.270740,236.8,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.87,3,1,0,9.00,0000
1769000031999,160,235.0,23.5,985.3,13.082760,80.270660,235.0,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.87,3,1,0,9.00,0000
1769000032199,161,233.2,23.5,985.5,13.082640,80.270680,233.2,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.87,3,1,0,9.00,0000
1769000032399,162,231.4,23.5,985.8,13.082660,80.270700,231.4,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.87,3,1,0,9.00,0000
1769000032599,163,229.6,23.5,986.0,13.082680,80.270720,229.6,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.87,3,1,0,9.00,0000
1769000032799,164,227.8,23.5,986.2,13.082700,80.270740,227.8,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.87,3,1,0,9.00,0000
1769000032999,165,226.0,23.5,986.4,13.082720,80.270660,226.0,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.87,3,1,0,9.00,0000
1769000033199,166,224.2,23.5,986.6,13.082740,80.270680,224.2,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.87,3,1,0,9.00,0000
1769000033399,167,222.4,23.6,986.8,13.082760,80.270700,222.4,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.87,3,1,0,9.00,0000
1769000033599,168,220.6,23.6,987.0,13.082640,80.270720,220.6,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.87,3,1,0,9.00,0000
1769000033799,169,218.8,23.6,987.2,13.082660,80.270740,218.8,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.87,3,1,0,9.00,0000
1769000033999,170,217.0,23.6,987.5,13.082680,80.270660,217.0,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.87,3,1,0,9.00,0000
1769000034199,171,215.2,23.6,987.7,13.082700,80.270680,215.2,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.87,3,1,0,9.00,0000
